,feature,corr,p-value,q-value,EGFRi
BRD:BRD-K56334280-001-05-1,AMONAFIDE,-0.0375870526052944,0.3755073995046437,0.8646453858190332,
BRD:BRD-K95763993-001-19-3,TRAPIDIL,-0.0376135678071868,0.375170438806346,0.8646453858190332,
BRD:BRD-K60783397-001-12-9,PROPYLPARABEN,-0.0376177717918148,0.2767154534913343,0.8141279228216102,
BRD:BRD-K67831364-003-03-3,ZM-323881,-0.0376192024764768,0.3750988562698191,0.8646453858190332,
BRD:BRD-K26222048-001-01-7,"TRANS-10,CIS-12-CONJUGATED-LINOLEIC-ACID",-0.037657188857722,0.3780782084712726,0.8663867323117832,
BRD:BRD-K89657519-001-01-8,TESTOSTERONE-ENANTHATE,-0.0376689467619314,0.3779292170757223,0.8663867323117832,
BRD:BRD-K90027355-001-19-0,SPIRONOLACTONE,-0.0376964894079252,0.3741178569082877,0.8646453858190332,
BRD:BRD-A79643124-001-01-9,FLOSEQUINAN,-0.0377519376765576,0.4141832141740179,0.8806561557386706,
BRD:BRD-K51956333-001-03-8,IOPODIC-ACID,-0.0377573848823357,0.3825354139885436,0.86925827779296,
BRD:BRD-K68770713-001-01-8,AZOSEMIDE,-0.0377875574104683,0.3786164210986932,0.866773393636846,
BRD:BRD-K00005241-001-01-9,RIPRETINIB,-0.0377934536905942,0.2736169115844136,0.812567797247023,
BRD:BRD-A66435872-332-01-8,HTMT,-0.0378068158949111,0.3727202332744353,0.8646453858190332,
BRD:BRD-K26526496-001-03-9,GS-967,-0.0378118349349436,0.275106524496765,0.8133666139055165,
BRD:BRD-K02213468-001-02-3,CDPPB,-0.037822779418011,0.4133071650763329,0.8806561557386706,
BRD:BRD-K81614372-001-02-1,A-922500,-0.0378455773677975,0.4130254719587386,0.8806561557386706,
BRD:BRD-K99919177-001-01-3,DESLANOSIDE,-0.0379322301790334,0.3798888253981813,0.867089406753888,
BRD:BRD-K83631119-001-04-9,PAEONIFLORIN,-0.0379705611995022,0.2716594373247332,0.8104543048932551,
BRD:BRD-K13394247-003-01-4,RADAFAXINE,-0.0379770804555818,0.3797706752117514,0.867089406753888,
BRD:BRD-K38860038-001-01-2,JK-184,-0.0379814282649034,0.3748568955075811,0.8646453858190332,
BRD:BRD-K00003529-458-01-9,CLOPERASTINE-FENDIZOATE,-0.0381002062653011,0.27002498099351,0.8104543048932551,
BRD:BRD-K46331928-001-06-6,ETHYNODIOL-DIACETATE,-0.0381226680575237,0.3788390771227429,0.866773393636846,
BRD:BRD-A31575449-066-07-8,CGP-20712A,-0.0381255463153513,0.4090749882820653,0.8797852816492548,
BRD:BRD-K45252063-001-13-6,CLOFIBRATE,-0.0381556130663854,0.3726689783859421,0.8646453858190332,
BRD:BRD-K93524252-001-24-7,SULFAMERAZINE,-0.0381871128953869,0.3709626334901809,0.8646453858190332,
BRD:BRD-K00003358-001-01-9,ROGARATINIB,-0.038201240212378,0.2701896680230551,0.8104543048932551,
BRD:BRD-K86435560-001-01-0,PERCHLOZONE,-0.0382092937881429,0.3685127892668915,0.8640753055984368,
BRD:BRD-A29111201-001-04-8,ETHISTERONE,-0.0382130305275282,0.3697669105542575,0.8646453858190332,
BRD:BRD-K79803033-300-01-3,POZANICLINE,-0.0382638906863691,0.3757336966224497,0.8646453858190332,
BRD:BRD-A11070335-236-02-1,CARBAZOCHROME,-0.0382798958385654,0.3671955556091856,0.8638493699904386,
BRD:BRD-K17828029-001-01-5,CINOXATE,-0.0382918306598747,0.3758311424692523,0.8646453858190332,
BRD:BRD-K13511380-001-01-4,NARINGIN-DIHYDROCHALCONE,-0.0383043044154584,0.36993193403554,0.8646453858190332,
BRD:BRD-K00003099-001-01-9,PLX51107,-0.0383254491501744,0.2669159440524692,0.8090090211515737,
BRD:BRD-K25494650-003-01-8,CHLORPROGUANIL,-0.0383430727501359,0.3751921670810678,0.8646453858190332,
BRD:BRD-K78126613-001-28-5,MENADIONE,-0.0383454985788069,0.3659425932345231,0.863794017830108,
BRD:BRD-K42563464-001-01-9,YM-58483,-0.0383645008527399,0.3727006764186693,0.8646453858190332,
BRD:BRD-K74057164-001-01-6,HEMIN,-0.038367881697666,0.2672434844513216,0.8090090211515737,
BRD:BRD-A01636364-003-15-1,BUPIVACAINE,-0.0383914384355032,0.3675348270018699,0.863936440290529,
BRD:BRD-K72536715-001-01-5,ALPHA-ASARONE,-0.0383925015344305,0.2663647068154817,0.8090090211515737,
BRD:BRD-K06208435-003-08-2,YS-035,-0.0383934600871913,0.3653428885458444,0.8634905757679207,
BRD:BRD-K18910433-001-36-6,ESTRADIOL,-0.0384039822666696,0.3798501902916174,0.867089406753888,
BRD:BRD-K91509126-001-23-6,PICEATANNOL,-0.038406993012115,0.3651737853143416,0.8633973943973319,
BRD:BRD-K59597909-001-17-6,PHENOTHIAZINE,-0.0384091603872387,0.3721440350795236,0.8646453858190332,
BRD:BRD-K73984371-001-01-1,AZD3988,-0.0384519525827036,0.4055747457605479,0.8792781109283185,
BRD:BRD-K60160658-003-11-2,TIAGABINE,-0.0384619490689698,0.3644875725416525,0.8633078114487095,
BRD:BRD-K84964099-001-03-9,SPAUTIN-1,-0.0385050523231582,0.2655357307146086,0.8090090211515737,
BRD:BRD-A24228527-213-01-9,OFLOXACIN,-0.03851015700168,0.3660541727337749,0.863794017830108,
BRD:BRD-K38140108-002-01-2,GADODIAMIDE,-0.0385279621535794,0.3640965461742966,0.8631555481690285,
BRD:BRD-K33133047-001-01-8,DAPIPRAZOLE,-0.0385386248437682,0.3727598408851962,0.8646453858190332,
BRD:BRD-K62008436-001-22-1,PACLITAXEL,-0.0385557842028341,0.3667957271304442,0.8638493699904386,
BRD:BRD-A36057565-001-01-0,BRUCEANTIN,-0.0385848505615031,0.3673111394477217,0.8638493699904386,
BRD:BRD-K76365178-001-01-5,SC-236,-0.0386220966501893,0.4034986010664073,0.8787167672913817,
BRD:BRD-K00004687-001-01-9,PELRINONE,-0.0386287906809339,0.2648608362123243,0.8090090211515737,
BRD:BRD-K35936936-001-01-6,ACTB-1003,-0.0386640537144254,0.4024850058140475,0.8785589697532479,
BRD:BRD-K85882401-323-01-5,AVIBACTAM,-0.0387068299994511,0.3702282775288421,0.8646453858190332,
BRD:BRD-K42325600-001-01-8,AR-C155858,-0.0387151355848589,0.262364254058773,0.8068458214888272,
BRD:BRD-K00003426-001-01-9,PEPOSERTIB,-0.0387228425120139,0.263698376546046,0.8083539802557818,
BRD:BRD-K06240250-001-01-6,RILPIVIRINE,-0.0387753262901903,0.3627604166505022,0.861112143822865,
BRD:BRD-K61295575-001-03-6,BLEBBISTATIN-(-),-0.0387922559436306,0.3603801231655821,0.8610745312631481,
BRD:BRD-K64800655-001-07-4,PHA-793887,-0.0388451287501463,0.3597253370034768,0.8610745312631481,
BRD:BRD-K00004713-001-01-9,SULOPENEM,-0.0388909837879479,0.2616289532105617,0.806073841034669,
BRD:BRD-A55424491-001-19-9,METHOTREXATE,-0.0389206813820123,0.3627133132804708,0.861112143822865,
BRD:BRD-K36741660-001-01-1,VERINURAD,-0.0389435753122872,0.3686517527032277,0.8640753055984368,
BRD:BRD-A21544762-303-01-5,PIPECURONIUM,-0.0389530881767325,0.3671891909413302,0.8638493699904386,
BRD:BRD-K26862302-001-05-2,DIOSMETIN,-0.0389581281164619,0.3622513911186659,0.8610745312631481,
BRD:BRD-A30000356-001-02-9,A12B4C3,-0.0390032684668357,0.2588267767046368,0.8037633765389328,
BRD:BRD-K22314899-001-02-4,CH223191,-0.0390230797804315,0.361890714306361,0.8610745312631481,
BRD:BRD-K19741031-001-01-4,EUK-134,-0.0390317115182667,0.2584793721279088,0.8033533045243706,
BRD:BRD-K23913458-001-20-7,COUMARIN,-0.0390391830123988,0.3595013948183,0.8610745312631481,
BRD:BRD-A94756469-001-04-7,DIGOXIN,-0.0390478818379409,0.357221321415137,0.8610745312631481,
BRD:BRD-K46493214-001-06-7,SACCHARIN,-0.0390644901446691,0.3587537121454797,0.8610745312631481,
BRD:BRD-K00003353-003-01-9,CHLORTETRACYCLINE,-0.0390956883089161,0.2591246821304253,0.804008448819113,
BRD:BRD-K31309378-001-01-5,LUCITANIB,-0.039101326119457,0.360928177249414,0.8610745312631481,
BRD:BRD-K35007173-001-07-5,ENPROFYLLINE,-0.0391217324162671,0.3584855663093004,0.8610745312631481,
BRD:BRD-K67844266-003-01-9,PEVONEDISTAT,-0.0391409610480574,0.3569427801313523,0.8610745312631481,
BRD:BRD-K32501161-300-06-2,VANOXERINE,-0.0391553570060771,0.3602644590799989,0.8610745312631481,
BRD:BRD-K00004683-001-01-9,MS-424,-0.0391673101060092,0.2582524175636376,0.8033533045243706,
BRD:BRD-A44511856-001-01-4,GINSENOSIDE-RE3,-0.0391674513268245,0.3650045774576748,0.8633973943973319,
BRD:BRD-A44511856-001-01-4.1,BRD:BRD-A44511856-001-01-4.1,-0.0391674513268245,0.3650045774576748,0.8633973943973319,
BRD:BRD-K68332390-001-04-9,STATIL,-0.0391817790076724,0.2563680167251951,0.8031527835957287,
BRD:BRD-K01095011-001-15-9,FINASTERIDE,-0.039227099508192,0.3620402267715307,0.8610745312631481,
BRD:BRD-K25412176-001-04-9,GSK2110183,-0.0392342593586053,0.2574388982059005,0.8031527835957287,
BRD:BRD-K00004547-001-01-9,PRISOTINOL,-0.0393306532098599,0.2562707093082396,0.8031527835957287,
BRD:BRD-K95216408-001-02-9,TUCIDINOSTAT,-0.039333028466388,0.256241970247192,0.8031527835957287,
BRD:BRD-A22143024-231-03-8,ESTROPIPATE,-0.0393713308419856,0.3549884592528648,0.8610745312631481,
BRD:BRD-K23248433-001-01-8,CAMICINAL,-0.0393740151578467,0.3536502486733413,0.8607342441018865,
BRD:BRD-A66143912-001-01-1,3-HYDROXY-3-PHENYLPENTANAMIDE,-0.0393862337890457,0.3937476237479305,0.8747696429163111,
BRD:BRD-A36013532-001-01-3,AZD6738,-0.0394101589853716,0.3934601347297634,0.8746769873224591,
BRD:BRD-A72401848-001-02-2,GADOTERIDOL,-0.0394282508301289,0.3613691491066639,0.8610745312631481,
BRD:BRD-K15025317-001-15-1,BAY-11-7082,-0.0394803138747613,0.3554086114220874,0.8610745312631481,
BRD:BRD-K99023089-001-03-7,AZD5363,-0.039490974978138,0.3530910267046495,0.8607342441018865,
BRD:BRD-K40654626-236-01-5,DITIOCARB-SODIUM-TRIHYDRATE,-0.0394960675792373,0.3664388707760062,0.863794017830108,
BRD:BRD-A36456202-001-01-3,COLISTIN-B-SULFATE,-0.0395057412205195,0.3617743928095649,0.8610745312631481,
BRD:BRD-K18163608-001-05-6,HA14-1,-0.0395072558778548,0.3663030151092089,0.863794017830108,
BRD:BRD-K93034159-001-25-8,CLADRIBINE,-0.0395424253107385,0.3520282935262278,0.8601975334396278,
BRD:BRD-K47095176-001-01-6,TALNETANT,-0.0395895943518441,0.3576177574400695,0.8610745312631481,
BRD:BRD-A84907376-300-03-8,ALCURONIUM,-0.0396022561082006,0.3504308144621583,0.8601843438564475,
BRD:BRD-K00003410-001-01-9,GAL-021,-0.0396141356739968,0.252856526236998,0.8001093844713779,
BRD:BRD-A68493689-001-01-9,SIMEPREVIR,-0.0396401740326762,0.3534624655403606,0.8607342441018865,
BRD:BRD-K64422603-300-02-7,N-ALPHA-METHYLHISTAMINE-DIHYDROCHLORIDE,-0.0396881381942981,0.3511271088368587,0.8601968076714672,
BRD:BRD-K69726595-001-01-2,MERICITABINE,-0.0397083729752483,0.3500094018272331,0.8601843438564475,
BRD:BRD-K40787673-001-02-1,LACITOL,-0.0397889320008111,0.3534228642911045,0.8607342441018865,
BRD:BRD-K91876515-001-03-9,S63845,-0.0397969508932114,0.2489712420642486,0.7961261219070317,
BRD:BRD-A05515753-001-03-2,ERDOSTEINE,-0.0398109614274553,0.3500745141484047,0.8601843438564475,
BRD:BRD-K75478907-001-02-3,GS-39783,-0.0398194514119246,0.3512879423338419,0.8601968076714672,
BRD:BRD-A47884604-051-01-2,CYANOPINDOLOL,-0.0398630046070197,0.3507609481264834,0.8601968076714672,
BRD:BRD-K80043866-236-01-1,SODIUM-GUALENATE,-0.0398663564973879,0.3472247646711988,0.8573006135393778,
BRD:BRD-K16195444-003-26-0,OXYMETAZOLINE,-0.0398957574449688,0.3477385393138488,0.8575332310734699,
BRD:BRD-K36207157-001-09-6,CHLORPROTHIXENE,-0.0399628826154622,0.3469273456032756,0.8573006135393778,
BRD:BRD-K75615183-300-03-9,TALIPEXOLE,-0.0400000325864128,0.3477891741528445,0.8575332310734699,
BRD:BRD-K92428232-001-10-6,GSK461364,-0.0400030281131307,0.3464427701128628,0.8573006135393778,
BRD:BRD-K77547509-001-03-3.1,BRD:BRD-K77547509-001-03-3.1,-0.0400987952983724,0.3857474251863176,0.8697278553642068,
BRD:BRD-K77547509-001-03-3,ML-179,-0.0400987952983724,0.3857474251863176,0.8697278553642068,
BRD:BRD-K14763542-001-02-3,FLUROTHYL,-0.0401917666831072,0.3580508943559827,0.8610745312631481,
BRD:BRD-K19111024-001-20-9,CLOFIBRIC-ACID,-0.0402031376281209,0.3533549123833812,0.8607342441018865,
BRD:BRD-K80607346-001-01-1,FK-962,-0.0402236764552479,0.3517562839689584,0.8601975334396278,
BRD:BRD-K39503511-001-03-9,QUIFLAPON,-0.040247971395421,0.3434955055467137,0.855475260489775,
BRD:BRD-K10177585-003-02-4,PSB-11,-0.0403088579641044,0.3453948944204803,0.8561575603319278,
BRD:BRD-K93632104-001-17-2,SALICYLIC-ACID,-0.0403441988701393,0.3436535178406569,0.855475260489775,
BRD:BRD-K93632104-001-17-2.1,BRD:BRD-K93632104-001-17-2.1,-0.0403441988701393,0.3436535178406569,0.855475260489775,
BRD:BRD-K21071223-001-02-8,VP-20629,-0.0403827230094243,0.3445109598823783,0.8560864764136817,
BRD:BRD-K92995792-003-03-9,ML218,-0.0404018564494907,0.2426884061756777,0.7919677796443486,
BRD:BRD-A41692738-001-07-6,TGX-221,-0.0404177975480576,0.344091731389549,0.855475260489775,
BRD:BRD-K01773560-001-02-4,UNC2250,-0.0404220453608083,0.3511905101815235,0.8601968076714672,
BRD:BRD-K59339270-001-02-6,AH6809,-0.0404550467170832,0.3401455843350588,0.8533117183507242,
BRD:BRD-K95598440-001-10-9,PINDOLOL-(-),-0.0404596277430093,0.2420148904840849,0.7917732270727621,
BRD:BRD-K00003279-001-01-9,PF-06282999,-0.0404751713876703,0.2412712319712276,0.7914649154552769,
BRD:BRD-K59711701-300-02-1,ORY-1001,-0.0404846675747293,0.3806796588819541,0.8677139109207422,
BRD:BRD-K33445938-001-01-8,N-METHYLFORMAMIDE,-0.0405133083948483,0.2422369520154455,0.7917732270727621,
BRD:BRD-K40302533-001-02-9,PF-5274857,-0.0406076925732492,0.3391962267509768,0.8527128718094978,
BRD:BRD-K88789588-001-14-9,LETROZOLE,-0.0406184915132384,0.3403800185574689,0.8535782160284852,
BRD:BRD-K13387373-004-14-5,THONZONIUM,-0.0406189713138439,0.3416934783754426,0.8549399395053353,
BRD:BRD-K37069697-001-01-3,FEXINIDAZOLE,-0.040666111675814,0.3420164245016716,0.8551052776312917,
BRD:BRD-A62731508-001-05-8,CORTISONE,-0.0406745008459327,0.3392757899887054,0.8527128718094978,
BRD:BRD-K00004570-001-01-9,DSPC,-0.0406884680007204,0.240205238850587,0.7914649154552769,
BRD:BRD-K05673000-236-12-1,DICLOXACILLIN,-0.0407445569590539,0.3388822174696663,0.8527128718094978,
BRD:BRD-K00003212-001-01-9,OMTRIPTOLIDE,-0.0407597118284945,0.2376963858184233,0.7884872335437793,
BRD:BRD-K18059238-001-10-4,GAMMA-LINOLENIC-ACID,-0.0407963809480838,0.3382677147313609,0.8527128718094978,
BRD:BRD-K42140276-402-01-4,ALARELIN,-0.0408034888064312,0.3448518969272295,0.8560864764136817,
BRD:BRD-A31521121-001-26-4,METHOCARBAMOL,-0.040814824880165,0.3629138893912525,0.861112143822865,
BRD:BRD-K67043667-001-26-4,ALTRETAMINE,-0.0408387554489998,0.3377657898674121,0.8527128718094978,
BRD:BRD-K40438880-305-06-6,SPERMIDINE,-0.0409057911505508,0.3584818713160774,0.8610745312631481,
BRD:BRD-K68453341-001-01-1,GS-6201,-0.0409123622550202,0.375664086177456,0.8646453858190332,
BRD:BRD-A32673558-003-03-9,ACECLIDINE,-0.0409426370139307,0.3365373353643582,0.8527128718094978,
BRD:BRD-K22097830-001-01-9,OCO-1112,-0.0409565334872884,0.3376933272503265,0.8527128718094978,
BRD:BRD-K36732695-001-01-9,SETIPTILINE,-0.0409807648192015,0.3347739131802397,0.8527128718094978,
BRD:BRD-K89665618-003-02-5,1-DEOXYMANNOJIRIMYCIN,-0.0409867471442102,0.3382207486272495,0.8527128718094978,
BRD:BRD-K73499906-300-02-9,IT1T,-0.0410358786767105,0.2362110843084883,0.787871839739587,
BRD:BRD-K54094468-003-11-1,REMOXIPRIDE,-0.0410438649857677,0.3349044546538075,0.8527128718094978,
BRD:BRD-K93035859-001-07-6,BUTYLATED-HYDROXYANISOLE,-0.0410879825496185,0.3348233643594056,0.8527128718094978,
BRD:BRD-K20920669-304-09-1,CROMOGLICIC-ACID,-0.0411001220074257,0.332930627097404,0.8527128718094978,
BRD:BRD-A35588707-001-05-5,TENIPOSIDE,-0.0411047642236532,0.3341872176711613,0.8527128718094978,
BRD:BRD-K33457401-001-02-9,BRONOPOL,-0.0411061791406571,0.2345666616697088,0.7871697748976421,
BRD:BRD-K03149601-001-02-6,ICA-121431,-0.0411092494963889,0.3738794584955073,0.8646453858190332,
BRD:BRD-K63712959-001-01-8,TEMOPORFIN,-0.0411265580048723,0.3343694112219622,0.8527128718094978,
BRD:BRD-K40738845-001-05-0,BMS-777607,-0.0411269508672263,0.3392410085551849,0.8527128718094978,
BRD:BRD-K82818427-001-04-8,BATIMASTAT,-0.041128009892224,0.3334758428641411,0.8527128718094978,
BRD:BRD-K25412176-001-01-9,GSK2110183,-0.0411438285064158,0.3354868556582134,0.8527128718094978,
BRD:BRD-K67977190-066-02-3,EPROSARTAN,-0.0412132000317654,0.3382282476440451,0.8527128718094978,
BRD:BRD-A86523169-001-01-0,NBI-74330-(+/-),-0.04121560187173,0.372643565379987,0.8646453858190332,
BRD:BRD-K25570267-001-01-4,EZUTROMID,-0.0412242973928553,0.3398952857008899,0.8530052062557576,
BRD:BRD-K08111712-001-16-7,CHLORAMPHENICOL,-0.0412567285024359,0.3341612942384633,0.8527128718094978,
BRD:BRD-K90825648-001-02-0,RS-127445,-0.0412947665467784,0.3302085569039683,0.8511531443540926,
BRD:BRD-A54228901-001-01-7,SLV-319-(+/-),-0.0413245480105523,0.3713801502070953,0.8646453858190332,
BRD:BRD-A74975734-004-09-9,HOMATROPINE,-0.0413718530684464,0.3386195459292674,0.8527128718094978,
BRD:BRD-A22106989-001-05-0,PHENOTHRIN,-0.0414380851789014,0.3320390417343438,0.8527128718094978,
BRD:BRD-K13566078-001-02-3,BMS-345541,-0.0414487883225784,0.329716002998419,0.8507636095725438,
BRD:BRD-K79145628-001-05-5,NIMORAZOLE,-0.0414554303264056,0.3296384426220513,0.8507636095725438,
BRD:BRD-A59001851-001-02-1,GINKGOLIDE-B,-0.0414703589275347,0.3383752309582462,0.8527128718094978,
BRD:BRD-K58234744-001-02-9,CU-CPT-4A,-0.0414805103538895,0.2297721214275581,0.7795962500670276,
BRD:BRD-K56740996-001-01-3,FLINDOKALNER,-0.0414944294723654,0.3371891391257959,0.8527128718094978,
BRD:BRD-K89162000-001-06-4,TANDUTINIB,-0.0415066410177921,0.3290408380663748,0.8504479424867716,
BRD:BRD-K76819217-001-02-2,CABOTEGRAVIR,-0.0415362634997074,0.3684209485971139,0.8640753055984368,
BRD:BRD-K00003314-001-01-9,FURAGIN,-0.0415500134098985,0.2289917745611902,0.7795962500670276,
BRD:BRD-K56515112-001-21-6,MEDRYSONE,-0.0416122187032617,0.328688066419233,0.849998722956743,
BRD:BRD-K85307935-236-10-3,NOVOBIOCIN,-0.0416377488888701,0.3410058869315051,0.8538612994321028,
BRD:BRD-K56277358-001-07-5,MGCD-265,-0.0417489547653917,0.3266608520980885,0.8469267730798572,
BRD:BRD-K49900195-300-02-9,WYE-687,-0.0417731701688373,0.2270543404700336,0.7795962500670276,
BRD:BRD-K00003469-015-01-9,LARAZOTIDE-ACETATE,-0.0418394074368718,0.2254859978692618,0.7795962500670276,
BRD:BRD-K13211965-003-02-8,L-741742,-0.0418395202556315,0.325173377347044,0.8448159177420468,
BRD:BRD-K17075857-001-18-4,CHLOROXINE,-0.0418890364660361,0.3335167840848938,0.8527128718094978,
BRD:BRD-K00003311-001-01-9,PF-06459988,-0.0418935445805853,0.2251624274052965,0.7795962500670276,
BRD:BRD-K33860217-003-04-0,CP-94253,-0.0419027359556984,0.2256151290928426,0.7795962500670276,
BRD:BRD-K00003357-001-01-9,BAY1125976,-0.0419097235553403,0.2263725003681908,0.7795962500670276,
BRD:BRD-K00521308-019-01-9,ATN-161,-0.0419812484083134,0.3244130742234286,0.8448159177420468,
BRD:BRD-K00003526-001-01-9,UPRIFOSBUVIR,-0.0419972452984966,0.2237391429122746,0.7795962500670276,
BRD:BRD-K00003130-003-01-9,EPETRABOROLE,-0.0420030875046857,0.2236746707991351,0.7795962500670276,
BRD:BRD-A03623303-045-09-5,METOPROLOL,-0.0420048863816341,0.324140478092155,0.8448159177420468,
BRD:BRD-K62676709-065-05-5,GUANETHIDINE,-0.0420301262972275,0.321662037793157,0.8433471255785644,
BRD:BRD-K56211775-001-03-8,RTA-408,-0.0420453250154162,0.3308083645113335,0.8518599433671827,
BRD:BRD-K00259736-001-16-4,COLCHICINE,-0.0420493902207701,0.3249496312792153,0.8448159177420468,
BRD:BRD-K44845912-001-02-9,ASTILBIN,-0.0420930943254633,0.2243455298909697,0.7795962500670276,
BRD:BRD-K19507340-001-22-1,MEGESTROL-ACETATE,-0.0421349668922519,0.3352664900106671,0.8527128718094978,
BRD:BRD-K04643927-001-01-6,GLPG0492-R-ENANTIOMER,-0.0421707521464563,0.3611444100639718,0.8610745312631481,
BRD:BRD-K24600306-003-02-9,ML298,-0.0421710692473348,0.2226551961358854,0.7795962500670276,
BRD:BRD-K08478539-001-13-8,SMER-28,-0.0421861448933713,0.3614820191197793,0.8610745312631481,
BRD:BRD-K11785681-001-01-2,MOTOLIMOD,-0.0421943032067192,0.3608760590548904,0.8610745312631481,
BRD:BRD-K16732600-001-01-7,MK-0893,-0.0422192326906229,0.3238828941054337,0.8448159177420468,
BRD:BRD-K43914553-001-01-5,CDK9-IN-6,-0.0422285989272462,0.360485501785446,0.8610745312631481,
BRD:BRD-K78485176-001-07-8,OLMESARTAN-MEDOXOMIL,-0.0422748052917564,0.3188505461327189,0.8414216948678727,
BRD:BRD-K33586289-003-02-8,EPZ020411,-0.0422873566993278,0.2213811071743169,0.7795962500670276,
BRD:BRD-K00003523-236-01-9,TAUROGLYCOCHOLATE,-0.0423002475006752,0.2206881960422577,0.7795962500670276,
BRD:BRD-K61918008-001-07-1,NQDI-1,-0.0423177205565613,0.3594718278616795,0.8610745312631481,
BRD:BRD-K00004624-001-01-9,CJ-13610,-0.0423325838084431,0.2217177725698845,0.7795962500670276,
BRD:BRD-K27406233-001-07-7,ACETYL-L-LEUCINE,-0.0423332064309494,0.3203696386024424,0.8424253767042108,
BRD:BRD-K51700582-001-01-2,BUPICOMIDE,-0.0423414700230547,0.3592020017494909,0.8610745312631481,
BRD:BRD-K07449869-001-01-5,APC-100,-0.0423556066708791,0.3590414505329774,0.8610745312631481,
BRD:BRD-K45086103-001-15-5,SULFAGUANIDINE,-0.0423812587769457,0.3198201539390757,0.8418825815635229,
BRD:BRD-K00005340-001-01-9,SBI-115,-0.042385849749351,0.2194795293976039,0.7790493787757741,
BRD:BRD-K38775274-001-22-1,DEXAMETHASONE,-0.0423978494445615,0.3585619634079138,0.8610745312631481,
BRD:BRD-K26273521-001-07-3,TRANS-4-METHOXYCINNAMIC-ACID,-0.0423995422470634,0.3590561922891374,0.8610745312631481,
BRD:BRD-A51078674-003-01-0,DICLOFENSINE,-0.0425663180826739,0.3155219185028422,0.8372837518501091,
BRD:BRD-K24221957-003-01-6,PRALIDOXIME-CHLORIDE,-0.0425954781261939,0.324062269755686,0.8448159177420468,
BRD:BRD-K43880410-001-14-4,PREGNENOLONE,-0.0426235003431739,0.3148716651714437,0.8367233156196292,
BRD:BRD-K00003111-001-01-9,BOS-172722,-0.0427710010812941,0.2153154167910169,0.7763984418708384,
BRD:BRD-K12742203-003-01-7,MOXAVERINE,-0.0428216991753004,0.321949131163209,0.8433471255785644,
BRD:BRD-K28061410-001-06-6,BETA-LAPACHONE,-0.042950980582429,0.3200367698914503,0.8418825815635229,
BRD:BRD-K00003320-001-01-9,CERULETIDE,-0.0429689660453825,0.2131973373400803,0.7741978942386883,
BRD:BRD-K33251802-001-01-3,MIGLUSTAT,-0.0429957915084266,0.3128471315908479,0.8351721368067392,
